,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene
471,472,F37A8.5,8.71939150779652e-05,0.00390580709002843,-1.43058380267928,0.364599324674426,5.4443803526615895,0.4888050410385,0.0043941061974936,0.195004895132078,0.0395141869484663,0.195004895132078,WBGene00009503,F37A8.5
764,765,W02F12.2,0.000511668937961082,0.0141229978528866,-1.42542715802667,0.410245388112839,4.527444362906901,0.508361182839288,0.01262166058835,0.23983025711342998,0.0702814907277143,0.23983025711342998,WBGene00020947,W02F12.2
597,598,F58A3.3,0.00021549660034080802,0.007606418399007859,-1.4137807924078603,0.382090410193052,3.2756453657390203,0.42711533464932894,0.0481935362821307,0.0322990435226503,0.170796086060111,0.170796086060111,WBGene00010223,F58A3.3
706,707,F55H2.2.1,0.000400031222140362,0.0119610381838319,-1.39685145638329,0.394583762275538,7.638559702574019,0.338450300958748,0.22429553513416503,-0.12618551398348,0.009248983043112459,0.009248983043112459,WBGene00010130,vha-14
1739,1740,B0496.7,0.00636548258655796,0.0773479300733304,-1.3766364281853403,0.50457006380586,4.82248529737325,0.987703302303179,0.0123215281099688,0.36956489582360497,0.0582895512682243,0.36956489582360497,WBGene00015216,valv-1
795,796,F28B4.4,0.000574171091467003,0.0152508786267423,-1.3556988682906201,0.39369441678374895,3.17405848178168,0.44495833511213706,0.0475713594049648,0.143853373342447,0.18492158130508,0.18492158130508,WBGene00017893,F28B4.4
215,216,C53B7.2,3.6543838519490603e-06,0.00035770665639703303,-1.32414866469289,0.285985277741529,6.50551806337512,0.343213468961479,0.00165401247609986,0.12102735615125,0.0183021897674665,0.12102735615125,WBGene00016893,C53B7.2
191,192,F41G4.8,1.70042372133934e-06,0.000187250305938946,-1.29722605904521,0.271039582301269,4.16788910168948,0.597614915351082,0.0201957309085522,0.0867421554018308,0.0899979518525177,0.0899979518525177,WBGene00018311,F41G4.8
1138,1139,K08D9.9,0.00184429433318162,0.0342111786473201,-1.29664845857084,0.41636326446140504,4.55214089786912,0.41953802343732594,0.0120797125064913,0.24795783948294603,0.0691503274735963,0.24795783948294603,WBGene00235094,K08D9.9
646,647,C10A4.8,0.000296532840495798,0.00969025324049869,-1.29607606700434,0.358199267782302,3.4223915640161096,0.418741068024795,0.039883813150817,0.11504318326409099,0.152576260008849,0.152576260008849,WBGene00003380,mnm-2
671,672,F18G5.2,0.000339805512184782,0.0106873074030045,-1.28411980527479,0.35840272576068394,5.00173087901535,0.365899622312288,0.00791600832805428,0.18476276242097697,0.0522474131702453,0.18476276242097697,WBGene00003981,pes-8
1251,1252,F43D2.7,0.00249794959201487,0.0421838244600402,-1.25699316198076,0.415728747670281,3.01409456010515,0.301878851034592,0.0495726232810656,0.0320109288150571,0.209672964178185,0.209672964178185,WBGene00045516,F43D2.7
1651,1652,C09G5.7,0.005523396663819771,0.0706907842997224,-1.2337642788385,0.44463018394941395,5.63298547940551,1.02011675993031,0.00576248225543959,0.290781518462895,0.0346352073151711,0.290781518462895,WBGene00007489,C09G5.7
193,194,C10B5.3,1.8063270422981999e-06,0.000196861714718097,-1.22733197791645,0.25708853489633,5.91677611652994,0.34759574187199704,0.0030919644401477602,0.0960498077225648,0.0280688732020796,0.0960498077225648,WBGene00015671,C10B5.3
294,295,D1086.10a,1.31084181668473e-05,0.000939495882378485,-1.2131894707609099,0.27836380740794603,7.408562187242,0.35966007100674197,0.0103926928127195,0.105836921099253,0.0102947235038807,0.105836921099253,WBGene00044080,D1086.10
557,558,C05D9.9b,0.000160160480605492,0.00606490619740121,-1.20770719433451,0.319942604189373,4.49943138057047,0.46259151024839706,0.0279087684157892,0.125636136547427,0.0715983475680021,0.125636136547427,WBGene00015476,C05D9.9
441,442,F22B7.1,6.651121207259561e-05,0.00317437146016002,-1.18266138469058,0.296522824087988,3.8757115863044,0.25598154042092897,0.0218049994763248,0.0230325713086187,0.11008367833134901,0.11008367833134901,WBGene00017692,F22B7.1
575,576,C45E1.4,0.000186793524904365,0.00685655468238367,-1.1783423740244199,0.315382002645143,3.70339219819224,0.238978608893736,0.0249571260533465,0.0242613973911638,0.124241585335345,0.124241585335345,WBGene00016663,C45E1.4
249,250,Y43B11AR.1,7.60692529060027e-06,0.0006455514519801831,-1.17536883899415,0.26259600777248104,6.95296644368376,0.356379223115904,0.00105307485048159,0.10238192009658599,0.0134347813973343,0.10238192009658599,WBGene00021543,Y43B11AR.1
670,671,F16C3.2,0.000339505494744423,0.0106873074030045,-1.1605562038878101,0.32389480423968603,5.25545791199208,0.31996506564008603,0.00570689881046993,0.15165486750972698,0.0446811604381998,0.15165486750972698,WBGene00008886,F16C3.2
1561,1562,R151.2b.3,0.0046847308234533105,0.0633992633927947,-1.15275374413563,0.407628939962394,6.829115012183009,0.400583832212488,0.23462034307581,-0.0490958740901386,0.0146216859664873,0.0146216859664873,WBGene00020107,R151.2
1449,1450,F35G8.2,0.0037803127246345603,0.0551050511217611,-1.1478410152286298,0.396362903873093,3.1704915422286404,0.30098497855002304,0.0502162938919317,0.0580504890163021,0.18543903345813398,0.18543903345813398,WBGene00044788,ttr-38
924,925,T04D3.4c.1,0.000925369285342508,0.0211593663266754,-1.14776696497416,0.34651808540034695,3.63664584005316,0.415601854183969,0.0497964084479833,0.0710528436351667,0.1303157668163,0.1303157668163,WBGene00001555,gcy-35
1970,1971,R151.2b.2,0.009122575067026309,0.0978086230436802,-1.1466313786784599,0.4397560351233621,6.335818921672581,0.395437689592024,0.23215368416033,0.057924371480799,0.0205650233185668,0.057924371480799,WBGene00020107,R151.2
645,646,T23G11.6c,0.00029340672183150696,0.00960293857536154,-1.14134089025723,0.315195878408773,4.20263652706952,0.50505393363728,0.0363040364195224,0.112718626229295,0.0878660543215006,0.112718626229295,WBGene00011971,lron-9
1097,1098,AC3.8,0.00164719441890553,0.0316935170212292,-1.1348957107588,0.360579942546825,4.86666441205565,0.32064134247598,0.009251865606112991,0.18577497684449398,0.0567309679036157,0.18577497684449398,WBGene00007073,ugt-2
1440,1441,T06C12.10,0.0037023849002938798,0.0543230561741246,-1.1255647362961698,0.38779614005523294,4.16031133040671,0.520758046667897,0.0199173082573919,0.205661461105215,0.0904691565746715,0.205661461105215,WBGene00011517,cgt-1
1383,1384,C06C6.4,0.00339455256401946,0.0518138803214526,-1.1248992747672901,0.38398388798459904,3.2815165542712905,0.5769580047424809,0.0511507515170624,0.0256883624415156,0.170014687830591,0.170014687830591,WBGene00003653,nhr-63
756,757,T04B2.6,0.00048047602001365,0.013419688891873997,-1.1047123891134398,0.316408552987498,3.75763322671537,0.29133802815179805,0.026843473983529997,0.123328084621934,0.11956170156049302,0.123328084621934,WBGene00011424,dhs-31
363,364,F48E3.8b,3.04861403268562e-05,0.0017707924860734102,-1.1029471486787399,0.264508136995376,4.39706862870418,0.46783686106816097,0.0282027502400571,0.0596353701756895,0.0767440815650897,0.0767440815650897,WBGene00018607,F48E3.8
1956,1957,C17H12.11.3,0.00896610529241905,0.0967081237669586,-1.09227448224577,0.41796049728728,3.2270169214810496,0.431751754741309,0.0846237184128696,0.177379524391209,0.17741274752607603,0.17741274752607603,WBGene00015936,C17H12.11
1222,1223,T07D4.1,0.00222869915206336,0.0385293427408631,-1.08244123894033,0.35397815591162896,3.69351688694237,0.32982717472152195,0.0268868695656956,0.161063932728201,0.125117678934866,0.161063932728201,WBGene00011578,npr-20
1011,1012,C50B8.4,0.00126328384408088,0.0263928955685791,-1.08031774708837,0.33506612847342604,3.57537330523934,0.335446524690604,0.0321782446378759,0.0299988959651233,0.13622572103738,0.13622572103738,WBGene00008226,C50B8.4
929,930,F10E9.12,0.000953293324227802,0.0216492161337702,-1.07997956519867,0.326874256539329,6.50793881298517,0.4385189603508429,0.0017156990700834698,0.158554470312125,0.0182720913479086,0.158554470312125,WBGene00017361,F10E9.12
1093,1094,Y37E11AR.2,0.00162835941858311,0.0314909003928605,-1.07275724614511,0.340473712651705,7.650331484325559,0.288846804548149,0.0005278194579600349,0.173355704052293,0.0092017177166917,0.173355704052293,WBGene00021369,siah-1
659,660,M05D6.4,0.000322796645321135,0.0103407416242799,-1.0697748066064499,0.29746680468994396,6.487599677503071,0.318786705806794,0.0015213070888428302,0.131208442749825,0.0185259168227026,0.131208442749825,WBGene00010877,lact-4
807,808,T12D8.5,0.00060471029523413,0.0158235021932366,-1.0688301608775,0.31165836985038103,7.01296584677467,0.27507728385119895,0.00103512310770708,0.14466128613898802,0.0129098972288814,0.14466128613898802,WBGene00011733,T12D8.5
586,587,T22B7.3,0.000201046531017248,0.0072414425984628,-1.06515333580781,0.28650885091431605,5.386762584653161,0.45010101015448706,0.00552030388277355,0.117610678595589,0.041060212400482,0.117610678595589,WBGene00020672,T22B7.3
40,41,B0511.11,2.01052594965245e-11,1.03679390618297e-08,-1.0623724884846601,0.158438749414739,5.66253970107747,0.244809708801214,0.00375114503801321,0.01717502667451,0.0339031109361463,0.0339031109361463,WBGene00015236,B0511.11
1456,1457,C56E10.4b,0.0038105203009356,0.0552577714147335,-1.05832369456258,0.365767109464909,3.86829473572906,0.376878835573522,0.0900257935268828,0.05181900275321401,0.11065257402259,0.11065257402259,WBGene00003727,nhr-137
1270,1271,F35C5.5a,0.00259853601284616,0.0432264727927666,-1.0547598135454699,0.350229493903409,6.387937669211191,0.48883604407762393,0.0294300919585237,0.154560955641233,0.0198257619755743,0.154560955641233,WBGene00009393,clec-62
1675,1676,F08F1.4a,0.005710948562143971,0.0720250028125591,-1.04753149229342,0.37900049363208205,5.83708047308387,0.325841346008896,0.00485007803969174,0.21061198322035,0.0298020014443178,0.21061198322035,WBGene00017258,F08F1.4
1018,1019,C24G7.4,0.00129993754302402,0.0269721093936771,-1.0437925171153701,0.324563000913582,3.6330273131799604,0.25930192448703,0.0273561021340019,0.11972834224762101,0.130655610209043,0.130655610209043,WBGene00016066,acd-2
1855,1856,F44F4.2.1,0.00774559129784562,0.0882354724193696,-1.04211697447943,0.39133737302891297,7.845272146824991,0.278120269764278,0.221214301781232,-0.158332401094219,0.00850310751252422,0.00850310751252422,WBGene00009701,egg-3
1594,1595,F16G10.15,0.0050478856581311,0.0669137595422356,-1.0342562350039002,0.36885529863662897,3.32016104123261,0.325004074096164,0.0391049317597334,0.145617682326547,0.164976415238742,0.164976415238742,WBGene00017529,F16G10.15
1135,1136,M05D6.6.3,0.0018290590657752102,0.0340317356115524,-1.0220131023255201,0.32791824376969203,5.054710050027951,0.27859860659959196,0.0570742480705944,0.104221313824905,0.0505876854713669,0.104221313824905,WBGene00010879,M05D6.6
542,543,M7.8,0.000142079683127334,0.0055322113082159,-1.0171399113822601,0.267350422132085,4.33182821280447,0.242340247080715,0.013611247188191001,0.0936031251331152,0.0803213583406695,0.0936031251331152,WBGene00010884,M7.8
1624,1625,T05A8.3,0.00530957426023565,0.0690832791287153,-1.01633941452572,0.36458954042111097,5.9792099063006106,0.28962112742866697,0.00263047198380967,0.196757827492905,0.0267769510641982,0.196757827492905,WBGene00020229,T05A8.3
836,837,C28A5.3,0.000676874298800722,0.0170905363932799,-1.01179574576746,0.29769390655367,6.7262627899965794,0.34905881507720893,0.0013018415777240199,0.131630651421054,0.0157075272686792,0.131630651421054,WBGene00003590,nex-3
1027,1028,K03H1.4.1,0.0013413956595206599,0.0275886463319508,-1.00988824048174,0.314903875907468,9.07720996106298,0.469540589181512,0.00035229270429856297,0.148394383888021,0.00696169766133924,0.148394383888021,WBGene00010539,ttr-2
750,751,ZK896.4,0.00046348265938286,0.0130484871735444,-0.994943839783021,0.28418692300595505,3.9762684745219303,0.24669536492556896,0.0184576675979967,0.08974387100042099,0.102685643213393,0.102685643213393,WBGene00014135,ZK896.4
1140,1141,F31F6.6,0.00184705678659273,0.0342263993329799,-0.9897737393668659,0.317868631644578,4.83062892432279,0.4265626927600829,0.00932440654434234,0.142236293931052,0.0579984463739844,0.142236293931052,WBGene00003517,nac-1
1684,1685,C14A11.1,0.00579038841869902,0.0726133940311704,-0.986033853390707,0.35733360405333703,3.8729867860407903,0.34547271162628396,0.0253209931896918,0.166209963688929,0.11029228951350199,0.166209963688929,WBGene00006632,tsp-6
648,649,F17H10.2b,0.000303056921457731,0.00987293141815223,-0.9859795404758929,0.27292245177207003,6.389027119372701,0.25673748348697,0.0038974667256773798,0.10783253029624,0.0198107641565666,0.10783253029624,WBGene00008926,F17H10.2
1891,1892,R13A5.15,0.0081483976213982,0.0908658074415728,-0.9803253692658891,0.37051319885354994,3.3336172575753396,0.270899862562896,0.0426512231461861,0.00272374670666388,0.16326882264085,0.16326882264085,WBGene00194726,R13A5.15
572,573,C06A12.3b.1,0.000180351318957614,0.00665391248104705,-0.978231042366352,0.26120576940376894,4.66849382008161,0.14445990968178699,0.038180488857099,-0.0199334007352528,0.0641621920976235,0.0641621920976235,WBGene00007357,C06A12.3
820,821,F11A6.1a.1,0.00063364953037003,0.0163013774351276,-0.9673148918061609,0.28310662485564897,7.138690316117031,0.24035627628216896,0.0008833670770737321,0.11934067447866199,0.0119201754614095,0.11934067447866199,WBGene00002232,kpc-1
317,318,F13A7.11,1.8777750384129602e-05,0.0012445704588453,-0.964033745351762,0.225296829961317,4.66373999713059,0.276569389303875,0.0117821806117793,0.0435968266931131,0.0643558117741488,0.0643558117741488,WBGene00008726,F13A7.11
1175,1176,K03E6.1b,0.0020170457701629897,0.0362331340004725,-0.959439523825868,0.31072841616427305,4.23777551639764,0.26443659971284805,0.0590718029300651,0.0348860361762789,0.0857564199878715,0.0857564199878715,WBGene00002988,lim-6
1095,1096,Y73B6BL.44,0.0016342426320664302,0.0315262700454203,-0.9449679303599929,0.30001601952441,5.38646583643036,0.22363627352654897,0.00482286602445648,0.13019155193245,0.0410682346937533,0.13019155193245,WBGene00044350,Y73B6BL.44
999,1000,F46A8.7,0.00121109804907127,0.0256062460515139,-0.943485208203428,0.291536255480714,5.25994376070244,0.379266912257162,0.0057560542882244,0.12173402810135002,0.0445548212216919,0.12173402810135002,WBGene00009750,F46A8.7
662,663,C54E10.5,0.000327934264663002,0.010457789076576,-0.940504772555927,0.26182069721317996,4.24144456683638,0.185712919105507,0.0172863855563196,0.0277148144558478,0.08553873067747399,0.08553873067747399,WBGene00008309,nhr-170
1477,1478,D1053.3,0.00402897777501426,0.0575961305592471,-0.9365488383712809,0.32565598829045395,3.6316853205185495,0.27127511471064003,0.028295802033572997,0.0985611556671064,0.13078193203057598,0.13078193203057598,WBGene00008368,D1053.3
1295,1296,H01A20.1,0.00278084109345208,0.0453667617583776,-0.9344933445552209,0.312437222266152,5.47303504648741,0.313964608358372,0.0049785050221753105,0.14144702176390803,0.0387533118861543,0.14144702176390803,WBGene00003602,nhr-3
674,675,C08A9.11,0.000343603813435967,0.0107626895221876,-0.931929112021879,0.26031592561934697,4.21308760435285,0.23822522253313103,0.0144127236212643,0.00477650722157043,0.0872338480753215,0.0872338480753215,WBGene00045273,C08A9.11
1026,1027,T27E4.7,0.00133708964075369,0.0275268610267335,-0.9317927638891851,0.290468336937604,5.11966390179669,0.217802928036303,0.006441887823310379,0.120115894321636,0.0486162018092963,0.120115894321636,WBGene00020865,T27E4.7
602,603,C05C12.3,0.00022254973615622598,0.007790346144952141,-0.931512821888867,0.252309829869781,6.23664408942044,0.22314953460718698,0.00187307176102258,0.0936173036123544,0.0220902906695743,0.0936173036123544,WBGene00001795,gtl-1
290,291,Y57G11C.51.1,1.2420855977911801e-05,0.00090422706936536,-0.9308639084007719,0.21300908217236605,5.746888266023821,0.168577844135969,0.0361878011318228,0.0199296408614275,0.0318715025000476,0.0318715025000476,WBGene00044258,Y57G11C.51
1488,1489,F36H5.2a.4,0.0040951192313463895,0.0581484928867406,-0.928730538963788,0.323516051692167,4.80306191472375,0.306807205408951,0.0980028506477865,0.032266219974476,0.0589911029059468,0.0589911029059468,WBGene00018101,math-27
1833,1834,Y81G3A.1,0.00750097803430262,0.08647392507047999,-0.9266826375114781,0.34658620348439195,3.92672297685247,0.311983364573742,0.0739235352142196,0.0673960554637819,0.10625945945436699,0.10625945945436699,WBGene00013590,Y81G3A.1
1034,1035,C52B9.3a,0.00135279157736881,0.027634852483390003,-0.92211672375434,0.28775335354265696,6.01368437256805,0.21076876811228198,0.0201758598555608,0.10402712885700699,0.0260890540099167,0.10402712885700699,WBGene00016866,coel-1
159,160,K07A1.13,7.307603146545599e-07,9.70553121215865e-05,-0.9163307662614741,0.18500500894589603,5.226546687954411,0.172702026543651,0.00583974844427463,0.0320605206735147,0.0455005315583322,0.0455005315583322,WBGene00010617,K07A1.13
155,156,F43G6.4,6.52130549895782e-07,8.873042686400909e-05,-0.9056516399039429,0.18203677266091,5.27733276637062,0.207335409961332,0.005639070774696079,0.0179002876056432,0.0440670091265036,0.0440670091265036,WBGene00009657,F43G6.4
1584,1585,Y57G11C.46,0.00495421406976125,0.0660864025722158,-0.9013518109852471,0.320766244178315,3.6519441783137405,0.179498997986716,0.0254452163042974,0.0505970374281181,0.12889125880209598,0.12889125880209598,WBGene00013335,Y57G11C.46
1886,1887,C46H11.4b,0.00812932974499688,0.0908658074415728,-0.896899241719518,0.33888086325966804,4.69846562734137,0.253250555041584,0.0849575467249864,0.08730281250043999,0.0629597564782392,0.08730281250043999,WBGene00002979,lfe-2
753,754,F18G5.6,0.00047454916072763,0.0133068871422603,-0.8886785628827141,0.254291362241856,6.77896415535182,0.178857237612548,0.00116654888525835,0.0958295964809699,0.0151402741208837,0.0958295964809699,WBGene00017582,F18G5.6
1707,1708,T21C12.8b,0.00599094616657826,0.0741752071835703,-0.8849593966625581,0.32200522515359903,4.11555190190417,0.19676539152002598,0.0622307983103335,0.0331909681945249,0.0933002492289965,0.0933002492289965,WBGene00043998,T21C12.8
1554,1555,Y71H2AM.16,0.00461148868752975,0.0627014182125025,-0.882487319791895,0.31150390422826396,5.5231154465901895,0.22953768666890598,0.00417335097108978,0.141378672553088,0.0374384031328684,0.141378672553088,WBGene00022181,pho-9
741,742,F40F9.2,0.000449941320168667,0.0128209020651296,-0.879762044906862,0.250722071290684,6.43726950684089,0.305157145287832,0.00225398368427618,0.0920383518641604,0.0191652235561633,0.0920383518641604,WBGene00006470,tag-120
1341,1342,F52H2.4,0.00308777821900176,0.0485750705984778,-0.8763195171351701,0.296167803355774,3.9203489004070198,0.188456158193925,0.0248439814017566,0.00516471621188438,0.10672907021512,0.10672907021512,WBGene00018716,F52H2.4
150,151,C54D1.4,5.58888966805513e-07,7.82555591070793e-05,-0.8643110698788391,0.17269272018353102,5.85054488535218,0.147689887288625,0.0027993959956285103,0.0419347674109523,0.0295027397127086,0.0419347674109523,WBGene00000116,alh-10
1084,1085,F26D11.6,0.0015996890564586401,0.031172558267930996,-0.8642267634927421,0.273839281587147,4.09717062573619,0.164049519172224,0.0179945053151334,0.0621429718873546,0.0944874228951142,0.0944874228951142,WBGene00017823,F26D11.6
1832,1833,Y48G8AL.13a.1,0.007498107310709629,0.08647392507047999,-0.859218382496748,0.32133864112474897,6.55318848134371,0.21380981278665195,0.137172399309025,-0.0269717470036298,0.0177153841108252,0.0177153841108252,WBGene00021691,Y48G8AL.13
1424,1425,K03H1.4.2,0.0036351730239765705,0.0537632943711209,-0.856908123869527,0.294652538283117,7.50488371179302,0.360897700989726,0.00455683518450996,0.125673342290516,0.00982795170718184,0.125673342290516,WBGene00010539,ttr-2
787,788,K06A9.2,0.000561971253392581,0.0150783733635525,-0.8523031549682472,0.24709209636085502,4.59418368454356,0.23946601660711103,0.011035903553873998,0.0805458525721291,0.0672854873910514,0.0805458525721291,WBGene00019436,K06A9.2
227,228,F11A5.10,4.90818864166617e-06,0.000451190575872817,-0.839648209876979,0.18378377609374602,5.47068019392816,0.14815411181871696,0.0044437095698819,0.0462210049630323,0.0388156338326851,0.0462210049630323,WBGene00001591,glc-1
340,341,F17E9.4,2.39115295637777e-05,0.00148258495474179,-0.8368618411281079,0.19808151722296105,7.262413310019441,0.146536373375983,0.0007386610458855419,0.0581157701521397,0.0110950363341165,0.0581157701521397,WBGene00017541,F17E9.4
365,366,F36A2.3,3.11350103495607e-05,0.00179840094553127,-0.8332801188358789,0.20006716879137,6.9024383499115,0.149851769728216,0.0010355172481102699,0.0590047907941815,0.0139024710498668,0.0590047907941815,WBGene00009453,F36A2.3
717,718,C14F5.1b,0.000411494881768844,0.0121173207315302,-0.821275382607331,0.23248469396045301,6.021133448639421,0.192259282510276,0.0156407050295507,0.0654329943592773,0.0259428279022024,0.0654329943592773,WBGene00015776,dct-1
1542,1543,Y38E10A.22b,0.00451693086436819,0.0618652995175588,-0.818752794793254,0.288333255489939,7.07664783398055,0.22658652711445604,0.0916208551418709,0.0330832441902684,0.0123897430372164,0.0330832441902684,WBGene00012600,Y38E10A.22
1037,1038,T23B12.11.1,0.00136059689958111,0.0277139694102538,-0.81679113472057,0.255017549646136,4.3739385060141895,0.22219699438263,0.0195649871406729,0.007862908381967341,0.0779859388006065,0.0779859388006065,WBGene00044553,T23B12.11
151,152,Y43E12A.2,5.85965325243019e-07,8.150700573429709e-05,-0.814884295363789,0.16311432334590803,5.68526795540686,0.20262656312976002,0.00339565515214494,0.0365137685687452,0.0333470486201881,0.0365137685687452,WBGene00012794,Y43E12A.2
1862,1863,F28H1.3.2,0.007881904990204771,0.0894509485818033,-0.813060825454397,0.305997041314396,8.24869106284879,0.133864224968224,0.132930517367484,-0.0903326022632308,0.00752076657226197,0.00752076657226197,WBGene00000197,aars-2
1224,1225,Y79H2A.2a,0.0022382346470060104,0.0386310164421618,-0.80901748357125,0.264674325326703,4.805939240774459,0.200292074490839,0.0461922243600183,0.0352398708037755,0.058886523370699995,0.058886523370699995,WBGene00013579,Y79H2A.2
1061,1062,C37C3.6b.1,0.0014724670097297,0.029314849328357005,-0.8042583351091019,0.252906989175178,5.895350609250519,0.30701571746034695,0.0160721026193512,0.0798708151411296,0.0285256904402128,0.0798708151411296,WBGene00003242,mig-6
417,418,F02A9.2b,5.1278858098091206e-05,0.0025937533415501,-0.8026733935092,0.198204643698701,7.20159325722764,0.16741574923148803,0.0018536905665013199,0.05707393060909201,0.0114820309325631,0.05707393060909201,WBGene00001385,far-1
234,235,F13H6.1a,6.2236576543290496e-06,0.000557571160107962,-0.800191233573238,0.177086536479662,5.44439448231844,0.159459137027765,0.00707484401823708,0.0399646180853072,0.0395138105010518,0.0399646180853072,WBGene00017430,F13H6.1
1010,1011,ZK973.8,0.0012508098421864801,0.0261943916598347,-0.7992167344964219,0.24766301010815098,4.897252442996059,0.19507561770235002,0.00825707750190631,0.083748372361839,0.0556802884509773,0.083748372361839,WBGene00022834,ZK973.8
177,178,F43G6.8,1.19623842881611e-06,0.000142090275845276,-0.7978033205849542,0.16428349873947798,5.63023346548496,0.13930941797220497,0.00384710924588658,0.0366364926912395,0.0347038832465618,0.0366364926912395,WBGene00009660,F43G6.8
1353,1354,F47D12.6,0.00317722941361117,0.0496131177931913,-0.7936060008322829,0.269014462295537,4.141059984517129,0.22422986174940399,0.0168765017900572,0.0765697173362951,0.0916766695961782,0.0916766695961782,WBGene00018562,F47D12.6
532,533,F25H5.8,0.00013461345039876598,0.0053099481003379,-0.7905542580099221,0.20706729561035603,6.30743688397433,0.136312241167014,0.00180500137660867,0.0625102959904711,0.0209856056987473,0.0625102959904711,WBGene00009130,F25H5.8
1185,1186,T04C12.7,0.00206695489263431,0.0368479150885053,-0.7898254823531,0.256400275556783,4.2718552060036705,0.129666411420226,0.0148590037968751,0.032674835294887,0.0837526481615163,0.0837526481615163,WBGene00011429,T04C12.7
443,444,B0391.8,6.76309351860459e-05,0.0032205424834202,-0.7853832708848771,0.197111107676304,5.02397334202528,0.15218829713623,0.00673464031380821,0.0404012986131302,0.0515445428402612,0.0515445428402612,WBGene00014643,B0391.8
1113,1114,R166.5a,0.00171314233294236,0.0325143342418315,-0.7846067259410859,0.250199622341884,7.6592472701538,0.18171220130535898,0.0026005449523193,0.0912992315777125,0.00916631289225761,0.0912992315777125,WBGene00011304,mnk-1
1143,1144,K09F6.7,0.00186630772114487,0.0344623092997083,-0.780952090860435,0.251051742627073,4.3450446842491095,0.158024193066469,0.014959823589731,0.0622391601913169,0.0795806426244039,0.0795806426244039,WBGene00019590,K09F6.7
1917,1918,ZK813.2,0.00843807174666443,0.0930167627422972,-0.7794659789008679,0.29592266463158196,8.67803253697956,0.24503583392839104,0.000167472287875054,0.131187862876108,0.00701268822767335,0.131187862876108,WBGene00022821,ZK813.2
1059,1060,Y54F10BM.12,0.00146772881852059,0.0292756513301706,-0.765785525114148,0.24073813922454604,4.428776718771839,0.15934200290313502,0.0118413487334695,0.0329393812348361,0.0750909287824756,0.0750909287824756,WBGene00021866,Y54F10BM.12
266,267,F42A10.2a,9.66995886739477e-06,0.000760624956150816,-0.763913318790476,0.172658222700012,6.43959340468043,0.16078411594694697,0.00308576650770063,0.041630526291190004,0.0191350418514956,0.041630526291190004,WBGene00003593,nfm-1
713,714,M02F4.3,0.000405767843380779,0.0120390849364669,-0.761037476728452,0.21520704355087,4.73783027055289,0.118799055560744,0.0080447273121224,0.020483550309978,0.061426380078737,0.061426380078737,WBGene00019737,M02F4.3
843,844,T15H9.7b,0.00068232855144683,0.0170929769706639,-0.75941153689481,0.22358103184545602,7.453827188764531,0.150461909594183,0.0031149689056964,0.0718677477959215,0.0100700773899356,0.0718677477959215,WBGene00001038,dnj-20
927,928,F39C12.3a,0.0009396123715332721,0.0214075693656551,-0.756369934612366,0.22864797463385,4.890329331233941,0.21764440796736498,0.00840689469367707,0.0700129497625655,0.0559161456366513,0.0700129497625655,WBGene00006640,tsp-14
1221,1222,F36H5.2c,0.00221141610674033,0.0382618418533639,-0.7518116194780551,0.245668838002996,6.378977047421299,0.179965989027487,0.00246777476157353,0.0880619921870399,0.0199498230998434,0.0880619921870399,WBGene00018101,math-27
845,846,C17G1.5,0.000688394061988081,0.017204155617746998,-0.7469507303923408,0.22006937881634303,4.77309330316088,0.194608257981852,0.00821989810874361,0.0644258991301733,0.0600942884366854,0.0644258991301733,WBGene00007652,C17G1.5
1277,1278,C33D9.3b.1,0.00267859406158628,0.0443141738999365,-0.7459143654457501,0.24843931814673603,4.48509200801655,0.158284538483415,0.0202962791389786,0.0459997801627603,0.0722868630628442,0.0722868630628442,WBGene00007898,C33D9.3
1957,1958,C28G1.10,0.008967048829205059,0.0967081237669586,-0.7448110146411641,0.285006992967797,3.97580346730815,0.129078530057659,0.0191249071009749,0.0390709927464172,0.102718571959844,0.102718571959844,WBGene00219376,C28G1.10
582,583,T24B8.1b.1,0.000195535059531195,0.00709124830817848,-0.7447975078549641,0.199960873367505,7.5287620767127,0.18611408457460699,0.0349954728912368,0.0249810534256062,0.00971875001681165,0.0249810534256062,WBGene00004446,rpl-32
700,701,Y17D7C.3,0.000393008081233865,0.0118535946669438,-0.736015155780795,0.20763616123957299,4.89884228111025,0.2899580832948869,0.009042880011549641,0.0222559114567563,0.05562628316990901,0.05562628316990901,WBGene00045366,Y17D7C.3
1936,1937,W10D5.1,0.00864844910596777,0.0944809625910019,-0.7331170856539929,0.27921389435584304,5.56830968838485,0.17078421240484498,0.00417607515496904,0.11276452304706501,0.0362707083581143,0.11276452304706501,WBGene00003182,mef-2
536,537,Y119D3B.17,0.000135967775292845,0.00535338300375533,-0.72527320459914,0.19009147727904,5.7551280352914596,0.171402241635263,0.00324508556110115,0.0509570690400903,0.0316778803251291,0.0509570690400903,WBGene00003978,pes-4
254,255,T28F2.5,8.045993578060069e-06,0.000667123302827153,-0.7227766900648791,0.161913921602686,5.83354212565599,0.185857046087117,0.0032441132699393103,0.036080063743202,0.0298810724835638,0.036080063743202,WBGene00000368,ccb-1
